date,beg_balance,pnl,dividend,fees,deposit,withdraw,end_balance
"301668648","INXX","EGA EMERGING GLOBAL SHS TR EGSHARES INDIA INFRASTRUCTURE ETF",500.000,13.637,+0.017,6818.40,+8.60,+0.13%,+435.45,+6.82%,12.77,6382.95,"Cash"
"301668648","NLY","ANNALY CAPITAL MANAGEMENT INC COM",500.000,10.720,-0.01,5360.00,-5.00,-0.09%,-2541.90,-32.17%,15.80,7901.90,"Cash"
"301668648","SIFY","SIFY TECHNOLOGIES LIMITED ADR EACH REP 1 ORD SHS",1000.000,1.380,0.00,1380.00,0.00,0.00%,-3127.95,-69.39%,4.51,4507.95,"Cash"

