date,beg_balance,pnl,dividend,fees,deposit,withdraw,end_balance
"301668710","DDD","3D SYSTEMS CORP DEL COM NEW",100.000,31.070,+0.42,3107.00,+42.00,+1.37%,-1547.95,-33.25%,46.55,4654.95,"Cash"
"301668710","EPI","WISDOMTREE TR INDIA EARNINGS FD ISIN #US97717W4226 SEDOL #B2",300.000,23.920,-0.03,7176.00,-9.00,-0.13%,+616.05,+9.39%,21.87,6559.95,"Cash"
"301668710","NYLD","NRG YIELD INC COM USD0.01 CL A",100.000,53.530,+0.40,5353.00,+40.00,+0.75%,+897.05,+20.13%,44.56,4455.95,"Cash"
"301668710","SCTY","SOLARCITY CORP COM USD0.0001",100.000,54.440,+0.63,5444.00,+63.00,+1.17%,+444.05,+8.88%,50.00,4999.95,"Cash"
"301668710","SIFY","SIFY TECHNOLOGIES LIMITED ADR EACH REP 1 ORD SHS",700.000,1.380,0.00,966.00,0.00,0.00%,-2366.95,-71.02%,4.76,3332.95,"Cash"
"301668710","SSYS","STRATASYS LTD COM USD0.01",50.000,63.880,+1.29,3194.00,+64.50,+2.06%,-1450.45,-31.23%,92.89,4644.45,"Cash"

