Date,Open,High,Low,Close,Adj Close,Volume
2018-08-06,18.556999,18.556999,18.556999,18.556999,16.939789,0
2018-08-07,18.694000,18.694000,18.694000,18.694000,17.064850,0
2018-08-08,18.687000,18.687000,18.687000,18.687000,17.058460,0
2018-08-09,18.645000,18.645000,18.645000,18.645000,17.020121,0
2018-08-10,18.520000,18.520000,18.520000,18.520000,16.906013,0
2018-08-13,18.389999,18.389999,18.389999,18.389999,16.787342,0
2018-08-14,18.459999,18.459999,18.459999,18.459999,16.851242,0
2018-08-15,18.120001,18.120001,18.120001,18.120001,16.540873,0
2018-08-16,18.150000,18.150000,18.150000,18.150000,16.568258,0
2018-08-17,18.000000,18.000000,18.000000,18.000000,16.431330,0
2018-08-20,18.030001,18.030001,18.030001,18.030001,16.458717,0
2018-08-21,18.170000,18.170000,18.170000,18.170000,16.586515,0
2018-08-22,18.340000,18.340000,18.340000,18.340000,16.741699,0
2018-08-23,18.350000,18.350000,18.350000,18.350000,16.750830,0
2018-08-24,18.680000,18.680000,18.680000,18.680000,17.052071,0
2018-08-27,18.860001,18.860001,18.860001,18.860001,17.216383,0
2018-08-28,18.920000,18.920000,18.920000,18.920000,17.271154,0
2018-08-29,19.110001,19.110001,19.110001,19.110001,17.444597,0
2018-08-30,18.969999,18.969999,18.969999,18.969999,17.316795,0
2018-08-31,18.980000,18.980000,18.980000,18.980000,17.325924,0
2018-09-04,19.000000,19.000000,19.000000,19.000000,17.344183,0
2018-09-05,18.610001,18.610001,18.610001,18.610001,16.988171,0
2018-09-06,18.500000,18.500000,18.500000,18.500000,16.887756,0
2018-09-07,18.440001,18.440001,18.440001,18.440001,16.832985,0
2018-09-10,18.510000,18.510000,18.510000,18.510000,16.896885,0
2018-09-11,18.700001,18.700001,18.700001,18.700001,17.070328,0
2018-09-12,18.680000,18.680000,18.680000,18.680000,17.052071,0
2018-09-13,18.870001,18.870001,18.870001,18.870001,17.225512,0
2018-09-14,18.980000,18.980000,18.980000,18.980000,17.325924,0
2018-09-17,18.650000,18.650000,18.650000,18.650000,17.024683,0
2018-09-18,18.750000,18.750000,18.750000,18.750000,17.115969,0
2018-09-19,18.660000,18.660000,18.660000,18.660000,17.033812,0
2018-09-20,18.820000,18.820000,18.820000,18.820000,17.179869,0
2018-09-21,18.740000,18.740000,18.740000,18.740000,17.106840,0
2018-09-24,18.809999,18.809999,18.809999,18.809999,17.170740,0
2018-09-25,18.940001,18.940001,18.940001,18.940001,17.289412,0
2018-09-26,18.900000,18.900000,18.900000,18.900000,17.252897,0
2018-09-27,19.000000,19.000000,19.000000,19.000000,17.344183,0
2018-09-28,19.010000,19.010000,19.010000,19.010000,17.353312,0
2018-10-01,19.110001,19.110001,19.110001,19.110001,17.444597,0
2018-10-02,18.969999,18.969999,18.969999,18.969999,17.316795,0
2018-10-03,18.990000,18.990000,18.990000,18.990000,17.335052,0
2018-10-04,18.549999,18.549999,18.549999,18.549999,16.933397,0
2018-10-05,18.330000,18.330000,18.330000,18.330000,16.732571,0
2018-10-08,17.990000,17.990000,17.990000,17.990000,16.422201,0
2018-10-09,18.010000,18.010000,18.010000,18.010000,16.440458,0
2018-10-10,17.059999,17.059999,17.059999,17.059999,15.573250,0
2018-10-11,16.879999,16.879999,16.879999,16.879999,15.408936,0
2018-10-12,17.469999,17.469999,17.469999,17.469999,15.947518,0
2018-10-15,17.209999,17.209999,17.209999,17.209999,15.710176,0
2018-10-16,17.809999,17.809999,17.809999,17.809999,16.257889,0
2018-10-17,17.760000,17.760000,17.760000,17.760000,16.212246,0
2018-10-18,17.270000,17.270000,17.270000,17.270000,15.764949,0
2018-10-19,17.120001,17.120001,17.120001,17.120001,15.628022,0
2018-10-22,17.280001,17.280001,17.280001,17.280001,15.774077,0
2018-10-23,17.070000,17.070000,17.070000,17.070000,15.582378,0
2018-10-24,16.209999,16.209999,16.209999,16.209999,14.797325,0
2018-10-25,16.760000,16.760000,16.760000,16.760000,15.299395,0
2018-10-26,16.340000,16.340000,16.340000,16.340000,14.915997,0
2018-10-29,15.980000,15.980000,15.980000,15.980000,14.587370,0
2018-10-30,16.200001,16.200001,16.200001,16.200001,14.788198,0
2018-10-31,16.639999,16.639999,16.639999,16.639999,15.189852,0
2018-11-01,16.920000,16.920000,16.920000,16.920000,15.445451,0
2018-11-02,16.709999,16.709999,16.709999,16.709999,15.253751,0
2018-11-05,16.540001,16.540001,16.540001,16.540001,15.098568,0
2018-11-06,16.580000,16.580000,16.580000,16.580000,15.135081,0
2018-11-07,17.100000,17.100000,17.100000,17.100000,15.609764,0
2018-11-08,16.870001,16.870001,16.870001,16.870001,15.399809,0
2018-11-09,16.469999,16.469999,16.469999,16.469999,15.034667,0
2018-11-12,15.910000,15.910000,15.910000,15.910000,14.523470,0
2018-11-13,15.950000,15.950000,15.950000,15.950000,14.559984,0
2018-11-14,15.820000,15.820000,15.820000,15.820000,14.441314,0
2018-11-15,16.170000,16.170000,16.170000,16.170000,14.760812,0
2018-11-16,15.950000,15.950000,15.950000,15.950000,14.559984,0
2018-11-19,15.260000,15.260000,15.260000,15.260000,13.930117,0
2018-11-20,15.040000,15.040000,15.040000,15.040000,13.729289,0
2018-11-21,15.270000,15.270000,15.270000,15.270000,13.939246,0
2018-11-23,15.120000,15.120000,15.120000,15.120000,13.802318,0
2018-11-26,15.520000,15.520000,15.520000,15.520000,14.167459,0
2018-11-27,15.530000,15.530000,15.530000,15.530000,14.176586,0
2018-11-28,16.110001,16.110001,16.110001,16.110001,14.706041,0
2018-11-29,16.080000,16.080000,16.080000,16.080000,14.678655,0
2018-11-30,16.150000,16.150000,16.150000,16.150000,14.742555,0
2018-12-03,16.389999,16.389999,16.389999,16.389999,14.961638,0
2018-12-04,15.780000,15.780000,15.780000,15.780000,14.404799,0
2018-12-06,15.860000,15.860000,15.860000,15.860000,14.477827,0
2018-12-07,15.300000,15.300000,15.300000,15.300000,13.966631,0
2018-12-10,15.470000,15.470000,15.470000,15.470000,14.121816,0
2018-12-11,15.490000,15.490000,15.490000,15.490000,14.140073,0
2018-12-12,15.610000,15.610000,15.610000,15.610000,14.249615,0
2018-12-13,15.640000,15.640000,15.640000,15.640000,14.277000,0
2018-12-14,13.910000,13.910000,13.910000,13.910000,13.910000,0
2018-12-17,13.580000,13.580000,13.580000,13.580000,13.580000,0
2018-12-18,13.690000,13.690000,13.690000,13.690000,13.690000,0
2018-12-19,13.450000,13.450000,13.450000,13.450000,13.450000,0
2018-12-20,13.190000,13.190000,13.190000,13.190000,13.190000,0
2018-12-21,12.770000,12.770000,12.770000,12.770000,12.770000,0
2018-12-24,12.430000,12.430000,12.430000,12.430000,12.430000,0
2018-12-26,13.210000,13.210000,13.210000,13.210000,13.210000,0
2018-12-27,13.320000,13.320000,13.320000,13.320000,13.320000,0
2018-12-28,13.290000,13.290000,13.290000,13.290000,13.290000,0
2018-12-31,13.420000,13.420000,13.420000,13.420000,13.420000,0
2019-01-02,13.410000,13.410000,13.410000,13.410000,13.410000,0
2019-01-03,12.750000,12.750000,12.750000,12.750000,12.750000,0
2019-01-04,13.320000,13.320000,13.320000,13.320000,13.320000,0
2019-01-07,13.470000,13.470000,13.470000,13.470000,13.470000,0
2019-01-08,13.600000,13.600000,13.600000,13.600000,13.600000,0
2019-01-09,13.770000,13.770000,13.770000,13.770000,13.770000,0
2019-01-10,13.810000,13.810000,13.810000,13.810000,13.810000,0
2019-01-11,13.770000,13.770000,13.770000,13.770000,13.770000,0
2019-01-14,13.630000,13.630000,13.630000,13.630000,13.630000,0
2019-01-15,13.850000,13.850000,13.850000,13.850000,13.850000,0
2019-01-16,13.870000,13.870000,13.870000,13.870000,13.870000,0
2019-01-17,13.970000,13.970000,13.970000,13.970000,13.970000,0
2019-01-18,14.160000,14.160000,14.160000,14.160000,14.160000,0
2019-01-22,13.900000,13.900000,13.900000,13.900000,13.900000,0
2019-01-23,13.920000,13.920000,13.920000,13.920000,13.920000,0
2019-01-24,14.030000,14.030000,14.030000,14.030000,14.030000,0
2019-01-25,14.300000,14.300000,14.300000,14.300000,14.300000,0
2019-01-28,14.100000,14.100000,14.100000,14.100000,14.100000,0
2019-01-29,13.920000,13.920000,13.920000,13.920000,13.920000,0
2019-01-30,14.360000,14.360000,14.360000,14.360000,14.360000,0
2019-01-31,14.400000,14.400000,14.400000,14.400000,14.400000,0
2019-02-01,14.470000,14.470000,14.470000,14.470000,14.470000,0
2019-02-04,14.740000,14.740000,14.740000,14.740000,14.740000,0
2019-02-05,14.880000,14.880000,14.880000,14.880000,14.880000,0
2019-02-06,14.890000,14.890000,14.890000,14.890000,14.890000,0
2019-02-07,14.700000,14.700000,14.700000,14.700000,14.700000,0
2019-02-08,14.790000,14.790000,14.790000,14.790000,14.790000,0
2019-02-11,14.810000,14.810000,14.810000,14.810000,14.810000,0
2019-02-12,15.010000,15.010000,15.010000,15.010000,15.010000,0
2019-02-13,15.010000,15.010000,15.010000,15.010000,15.010000,0
2019-02-14,15.040000,15.040000,15.040000,15.040000,15.040000,0
2019-02-15,15.130000,15.130000,15.130000,15.130000,15.130000,0
2019-02-19,15.140000,15.140000,15.140000,15.140000,15.140000,0
2019-02-20,15.150000,15.150000,15.150000,15.150000,15.150000,0
2019-02-21,15.160000,15.160000,15.160000,15.160000,15.160000,0
2019-02-22,15.360000,15.360000,15.360000,15.360000,15.360000,0
