Date,Open,High,Low,Close,Adj Close,Volume
2018-11-08,107.570000,107.570000,107.570000,107.570000,100.614517,0
2018-11-09,107.320000,107.320000,107.320000,107.320000,100.380676,0
2018-11-12,106.330002,106.330002,106.330002,106.330002,99.454689,0
2018-11-13,105.279999,105.279999,105.279999,105.279999,98.472580,0
2018-11-14,103.849998,103.849998,103.849998,103.849998,97.135048,0
2018-11-15,104.019997,104.019997,104.019997,104.019997,97.294052,0
2018-11-16,104.820000,104.820000,104.820000,104.820000,98.042328,0
2018-11-19,102.610001,102.610001,102.610001,102.610001,95.975227,0
2018-11-20,100.930000,100.930000,100.930000,100.930000,94.403862,0
2018-11-21,101.239998,101.239998,101.239998,101.239998,94.693810,0
2018-11-23,101.959999,101.959999,101.959999,101.959999,95.367256,0
2018-11-26,103.709999,103.709999,103.709999,103.709999,97.004105,0
2018-11-27,104.510002,104.510002,104.510002,104.510002,97.752380,0
2018-11-28,107.860001,107.860001,107.860001,107.860001,100.885765,0
2018-11-29,108.260002,108.260002,108.260002,108.260002,101.259903,0
2018-11-30,108.379997,108.379997,108.379997,108.379997,101.372139,0
2018-12-03,109.339996,109.339996,109.339996,109.339996,102.270065,0
2018-12-04,106.900002,106.900002,106.900002,106.900002,99.987839,0
2018-12-06,104.959999,104.959999,104.959999,104.959999,98.173279,0
2018-12-07,102.139999,102.139999,102.139999,102.139999,95.535622,0
2018-12-10,101.500000,101.500000,101.500000,101.500000,94.937004,0
2018-12-11,101.760002,101.760002,101.760002,101.760002,95.180199,0
2018-12-12,103.120003,103.120003,103.120003,103.120003,96.452255,0
2018-12-13,103.139999,103.139999,103.139999,103.139999,96.470955,0
2018-12-14,95.430000,95.430000,95.430000,95.430000,93.278587,0
2018-12-17,92.930000,92.930000,92.930000,92.930000,90.834953,0
2018-12-18,91.419998,91.419998,91.419998,91.419998,89.358994,0
2018-12-19,90.370003,90.370003,90.370003,90.370003,88.332664,0
2018-12-20,87.589996,87.589996,87.589996,87.589996,85.615334,0
2018-12-21,86.250000,86.250000,86.250000,86.250000,84.305550,0
2018-12-24,84.680000,84.680000,84.680000,84.680000,82.770943,0
2018-12-26,88.540001,88.540001,88.540001,88.540001,86.543922,0
2018-12-27,88.980003,88.980003,88.980003,88.980003,86.974007,0
2018-12-28,86.870003,86.870003,86.870003,86.870003,86.870003,0
2018-12-31,87.699997,87.699997,87.699997,87.699997,87.699997,0
2019-01-02,86.540001,86.540001,86.540001,86.540001,86.540001,0
2019-01-03,84.650002,84.650002,84.650002,84.650002,84.650002,0
2019-01-04,86.470001,86.470001,86.470001,86.470001,86.470001,0
2019-01-07,87.239998,87.239998,87.239998,87.239998,87.239998,0
2019-01-08,88.360001,88.360001,88.360001,88.360001,88.360001,0
2019-01-09,88.690002,88.690002,88.690002,88.690002,88.690002,0
2019-01-10,88.959999,88.959999,88.959999,88.959999,88.959999,0
2019-01-11,89.800003,89.800003,89.800003,89.800003,89.800003,0
2019-01-14,89.690002,89.690002,89.690002,89.690002,89.690002,0
2019-01-15,91.440002,91.440002,91.440002,91.440002,91.440002,0
2019-01-16,92.470001,92.470001,92.470001,92.470001,92.470001,0
2019-01-17,92.070000,92.070000,92.070000,92.070000,92.070000,0
2019-01-18,93.430000,93.430000,93.430000,93.430000,93.430000,0
2019-01-22,92.989998,92.989998,92.989998,92.989998,92.989998,0
2019-01-23,93.699997,93.699997,93.699997,93.699997,93.699997,0
2019-01-24,93.379997,93.379997,93.379997,93.379997,93.379997,0
2019-01-25,94.260002,94.260002,94.260002,94.260002,94.260002,0
2019-01-28,93.790001,93.790001,93.790001,93.790001,93.790001,0
2019-01-29,94.169998,94.169998,94.169998,94.169998,94.169998,0
2019-01-30,95.309998,95.309998,95.309998,95.309998,95.309998,0
2019-01-31,95.820000,95.820000,95.820000,95.820000,95.820000,0
2019-02-01,95.599998,95.599998,95.599998,95.599998,95.599998,0
2019-02-04,95.870003,95.870003,95.870003,95.870003,95.870003,0
2019-02-05,95.370003,95.370003,95.370003,95.370003,95.370003,0
2019-02-06,95.669998,95.669998,95.669998,95.669998,95.669998,0
2019-02-07,95.410004,95.410004,95.410004,95.410004,95.410004,0
2019-02-08,93.760002,93.760002,93.760002,93.760002,93.760002,0
2019-02-11,93.070000,93.070000,93.070000,93.070000,93.070000,0
2019-02-12,94.550003,94.550003,94.550003,94.550003,94.550003,0
2019-02-13,95.360001,95.360001,95.360001,95.360001,95.360001,0
2019-02-14,95.750000,95.750000,95.750000,95.750000,95.750000,0
2019-02-15,97.480003,97.480003,97.480003,97.480003,97.480003,0
2019-02-19,97.160004,97.160004,97.160004,97.160004,97.160004,0
2019-02-20,96.160004,96.160004,96.160004,96.160004,96.160004,0
2019-02-21,95.059998,95.059998,95.059998,95.059998,95.059998,0
2019-02-22,95.349998,95.349998,95.349998,95.349998,95.349998,0
2019-02-25,94.610001,94.610001,94.610001,94.610001,94.610001,0
2019-02-26,93.900002,93.900002,93.900002,93.900002,93.900002,0
2019-02-27,90.790001,90.790001,90.790001,90.790001,90.790001,0
2019-02-28,89.279999,89.279999,89.279999,89.279999,89.279999,0
2019-03-01,90.339996,90.339996,90.339996,90.339996,90.339996,0
2019-03-04,87.089996,87.089996,87.089996,87.089996,87.089996,0
2019-03-05,87.239998,87.239998,87.239998,87.239998,87.239998,0
2019-03-06,85.269997,85.269997,85.269997,85.269997,85.269997,0
2019-03-07,84.400002,84.400002,84.400002,84.400002,84.400002,0
2019-03-08,84.779999,84.779999,84.779999,84.779999,84.779999,0
2019-03-11,85.989998,85.989998,85.989998,85.989998,85.989998,0
2019-03-12,86.919998,86.919998,86.919998,86.919998,86.919998,0
2019-03-13,88.900002,88.900002,88.900002,88.900002,88.900002,0
2019-03-14,88.820000,88.820000,88.820000,88.820000,88.820000,0
2019-03-15,88.459999,88.459999,88.459999,88.459999,88.459999,0
2019-03-18,89.480003,89.480003,89.480003,89.480003,89.480003,0
2019-03-19,90.529999,90.529999,90.529999,90.529999,90.529999,0
2019-03-20,88.610001,88.610001,88.610001,88.610001,88.610001,0
2019-03-21,89.779999,89.779999,89.779999,89.779999,89.779999,0
2019-03-22,87.879997,87.879997,87.879997,87.879997,87.879997,0
2019-03-25,87.089996,87.089996,87.089996,87.089996,87.089996,0
2019-03-26,85.570000,85.570000,85.570000,85.570000,85.570000,0
2019-03-27,85.199997,85.199997,85.199997,85.199997,85.199997,0
2019-03-28,85.610001,85.610001,85.610001,85.610001,85.610001,0
2019-03-29,86.860001,86.860001,86.860001,86.860001,86.860001,0
2019-04-01,87.129997,87.129997,87.129997,87.129997,87.129997,0
2019-04-02,86.089996,86.089996,86.089996,86.089996,86.089996,0
2019-04-03,86.580002,86.580002,86.580002,86.580002,86.580002,0
2019-04-04,87.330002,87.330002,87.330002,87.330002,87.330002,0
2019-04-05,88.570000,88.570000,88.570000,88.570000,88.570000,0
2019-04-08,88.389999,88.389999,88.389999,88.389999,88.389999,0
2019-04-09,88.370003,88.370003,88.370003,88.370003,88.370003,0
2019-04-10,87.769997,87.769997,87.769997,87.769997,87.769997,0
2019-04-11,85.550003,85.550003,85.550003,85.550003,85.550003,0
2019-04-12,83.019997,83.019997,83.019997,83.019997,83.019997,0
2019-04-15,84.500000,84.500000,84.500000,84.500000,84.500000,0
2019-04-16,80.639999,80.639999,80.639999,80.639999,80.639999,0
2019-04-17,78.290001,78.290001,78.290001,78.290001,78.290001,0
2019-04-18,79.690002,79.690002,79.690002,79.690002,79.690002,0
2019-04-22,80.220001,80.220001,80.220001,80.220001,80.220001,0
2019-04-23,82.320000,82.320000,82.320000,82.320000,82.320000,0
2019-04-24,82.779999,82.779999,82.779999,82.779999,82.779999,0
2019-04-25,83.199997,83.199997,83.199997,83.199997,83.199997,0
2019-04-26,84.919998,84.919998,84.919998,84.919998,84.919998,0
2019-04-29,84.959999,84.959999,84.959999,84.959999,84.959999,0
2019-04-30,84.269997,84.269997,84.269997,84.269997,84.269997,0
2019-05-01,83.860001,83.860001,83.860001,83.860001,83.860001,0
2019-05-02,84.290001,84.290001,84.290001,84.290001,84.290001,0
2019-05-03,84.459999,84.459999,84.459999,84.459999,84.459999,0
2019-05-06,86.029999,86.029999,86.029999,86.029999,86.029999,0
2019-05-07,84.849998,84.849998,84.849998,84.849998,84.849998,0
2019-05-08,84.900002,84.900002,84.900002,84.900002,84.900002,0
2019-05-09,84.730003,84.730003,84.730003,84.730003,84.730003,0
2019-05-10,85.139999,85.139999,85.139999,85.139999,85.139999,0
2019-05-13,83.919998,83.919998,83.919998,83.919998,83.919998,0
2019-05-14,83.669998,83.669998,83.669998,83.669998,83.669998,0
2019-05-15,83.970001,83.970001,83.970001,83.970001,83.970001,0
2019-05-16,84.000000,84.000000,84.000000,84.000000,84.000000,0
2019-05-17,84.570000,84.570000,84.570000,84.570000,84.570000,0
2019-05-20,85.269997,85.269997,85.269997,85.269997,85.269997,0
2019-05-21,86.739998,86.739998,86.739998,86.739998,86.739998,0
2019-05-22,86.660004,86.660004,86.660004,86.660004,86.660004,0
2019-05-23,85.260002,85.260002,85.260002,85.260002,85.260002,0
2019-05-24,85.669998,85.669998,85.669998,85.669998,85.669998,0
2019-05-28,84.480003,84.480003,84.480003,84.480003,84.480003,0
2019-05-29,84.150002,84.150002,84.150002,84.150002,84.150002,0
2019-05-30,84.559998,84.559998,84.559998,84.559998,84.559998,0
2019-05-31,84.320000,84.320000,84.320000,84.320000,84.320000,0
2019-06-03,84.150002,84.150002,84.150002,84.150002,84.150002,0
2019-06-04,86.019997,86.019997,86.019997,86.019997,86.019997,0
2019-06-05,85.900002,85.900002,85.900002,85.900002,85.900002,0
2019-06-06,85.900002,85.900002,85.900002,85.900002,85.900002,0
2019-06-07,87.019997,87.019997,87.019997,87.019997,87.019997,0
2019-06-10,87.610001,87.610001,87.610001,87.610001,87.610001,0
2019-06-11,86.790001,86.790001,86.790001,86.790001,86.790001,0
2019-06-12,86.540001,86.540001,86.540001,86.540001,86.540001,0
2019-06-13,87.370003,87.370003,87.370003,87.370003,87.370003,0
2019-06-14,87.089996,87.089996,87.089996,87.089996,87.089996,0
2019-06-17,87.790001,87.790001,87.790001,87.790001,87.790001,0
2019-06-18,88.110001,88.110001,88.110001,88.110001,88.110001,0
2019-06-19,88.930000,88.930000,88.930000,88.930000,88.930000,0
2019-06-20,88.470001,88.470001,88.470001,88.470001,88.470001,0
2019-06-21,89.559998,89.559998,89.559998,89.559998,89.559998,0
2019-06-24,88.860001,88.860001,88.860001,88.860001,88.860001,0
2019-06-25,88.489998,88.489998,88.489998,88.489998,88.489998,0
2019-06-26,87.279999,87.279999,87.279999,87.279999,87.279999,0
2019-06-27,88.349998,88.349998,88.349998,88.349998,88.349998,0
2019-06-28,88.589996,88.589996,88.589996,88.589996,88.589996,0
2019-07-01,88.330002,88.330002,88.330002,88.330002,88.330002,0
2019-07-02,88.680000,88.680000,88.680000,88.680000,88.680000,0
2019-07-03,89.449997,89.449997,89.449997,89.449997,89.449997,0
2019-07-05,89.930000,89.930000,89.930000,89.930000,89.930000,0
2019-07-08,89.589996,89.589996,89.589996,89.589996,89.589996,0
2019-07-09,88.699997,88.699997,88.699997,88.699997,88.699997,0
2019-07-10,89.650002,89.650002,89.650002,89.650002,89.650002,0
2019-07-11,93.330002,93.330002,93.330002,93.330002,93.330002,0
2019-07-12,94.680000,94.680000,94.680000,94.680000,94.680000,0
2019-07-15,93.989998,93.989998,93.989998,93.989998,93.989998,0
2019-07-16,93.779999,93.779999,93.779999,93.779999,93.779999,0
2019-07-17,93.449997,93.449997,93.449997,93.449997,93.449997,0
2019-07-18,93.099998,93.099998,93.099998,93.099998,93.099998,0
2019-07-19,92.099998,92.099998,92.099998,92.099998,92.099998,0
2019-07-22,91.750000,91.750000,91.750000,91.750000,91.750000,0
2019-07-23,92.190002,92.190002,92.190002,92.190002,92.190002,0
2019-07-24,91.910004,91.910004,91.910004,91.910004,91.910004,0
2019-07-25,90.889999,90.889999,90.889999,90.889999,90.889999,0
2019-07-26,92.620003,92.620003,92.620003,92.620003,92.620003,0
2019-07-29,93.349998,93.349998,93.349998,93.349998,93.349998,0
2019-07-30,93.250000,93.250000,93.250000,93.250000,93.250000,0
2019-07-31,92.320000,92.320000,92.320000,92.320000,92.320000,0
2019-08-01,91.790001,91.790001,91.790001,91.790001,91.790001,0
2019-08-02,91.209999,91.209999,91.209999,91.209999,91.209999,0
