Date,Open,High,Low,Close,Adj Close,Volume
2018-08-06,23.312000,23.312000,23.312000,23.312000,21.258526,0
2018-08-07,23.497000,23.497000,23.497000,23.497000,21.427229,0
2018-08-08,23.334999,23.334999,23.334999,23.334999,21.279499,0
2018-08-09,23.346001,23.346001,23.346001,23.346001,21.289530,0
2018-08-10,23.290001,23.290001,23.290001,23.290001,21.238464,0
2018-08-13,23.200001,23.200001,23.200001,23.200001,21.156391,0
2018-08-14,23.290001,23.290001,23.290001,23.290001,21.238464,0
2018-08-15,22.870001,22.870001,22.870001,22.870001,20.855459,0
2018-08-16,23.110001,23.110001,23.110001,23.110001,21.074320,0
2018-08-17,23.110001,23.110001,23.110001,23.110001,21.074320,0
2018-08-20,23.010000,23.010000,23.010000,23.010000,20.983128,0
2018-08-21,23.340000,23.340000,23.340000,23.340000,21.284058,0
2018-08-22,23.660000,23.660000,23.660000,23.660000,21.575871,0
2018-08-23,23.520000,23.520000,23.520000,23.520000,21.448204,0
2018-08-24,23.580000,23.580000,23.580000,23.580000,21.502916,0
2018-08-27,24.000000,24.000000,24.000000,24.000000,21.885921,0
2018-08-28,24.090000,24.090000,24.090000,24.090000,21.967993,0
2018-08-29,24.370001,24.370001,24.370001,24.370001,22.223330,0
2018-08-30,24.510000,24.510000,24.510000,24.510000,22.350998,0
2018-08-31,24.570000,24.570000,24.570000,24.570000,22.405712,0
2018-09-04,24.410000,24.410000,24.410000,24.410000,22.259806,0
2018-09-05,24.309999,24.309999,24.309999,24.309999,22.168613,0
2018-09-06,23.809999,23.809999,23.809999,23.809999,21.712656,0
2018-09-07,23.830000,23.830000,23.830000,23.830000,21.730896,0
2018-09-10,23.879999,23.879999,23.879999,23.879999,21.776489,0
2018-09-11,23.850000,23.850000,23.850000,23.850000,21.749134,0
2018-09-12,23.790001,23.790001,23.790001,23.790001,21.694420,0
2018-09-13,23.889999,23.889999,23.889999,23.889999,21.785610,0
2018-09-14,23.820000,23.820000,23.820000,23.820000,21.721777,0
2018-09-17,23.420000,23.420000,23.420000,23.420000,21.357012,0
2018-09-18,23.700001,23.700001,23.700001,23.700001,21.612349,0
2018-09-19,23.680000,23.680000,23.680000,23.680000,21.594109,0
2018-09-20,24.070000,24.070000,24.070000,24.070000,21.949755,0
2018-09-21,23.780001,23.780001,23.780001,23.780001,21.685301,0
2018-09-24,24.090000,24.090000,24.090000,24.090000,21.967993,0
2018-09-25,24.120001,24.120001,24.120001,24.120001,21.995352,0
2018-09-26,24.110001,24.110001,24.110001,24.110001,21.986233,0
2018-09-27,24.150000,24.150000,24.150000,24.150000,22.022707,0
2018-09-28,24.170000,24.170000,24.170000,24.170000,22.040947,0
2018-10-01,23.860001,23.860001,23.860001,23.860001,21.758255,0
2018-10-02,23.580000,23.580000,23.580000,23.580000,21.502916,0
2018-10-03,23.790001,23.790001,23.790001,23.790001,21.694420,0
2018-10-04,23.030001,23.030001,23.030001,23.030001,21.001366,0
2018-10-05,22.809999,22.809999,22.809999,22.809999,20.800745,0
2018-10-08,22.549999,22.549999,22.549999,22.549999,20.563646,0
2018-10-09,22.370001,22.370001,22.370001,22.370001,20.399504,0
2018-10-10,21.610001,21.610001,21.610001,21.610001,19.706450,0
2018-10-11,21.340000,21.340000,21.340000,21.340000,19.460232,0
2018-10-12,21.750000,21.750000,21.750000,21.750000,19.834116,0
2018-10-15,21.540001,21.540001,21.540001,21.540001,19.642614,0
2018-10-16,22.540001,22.540001,22.540001,22.540001,20.554529,0
2018-10-17,22.490000,22.490000,22.490000,22.490000,20.508932,0
2018-10-18,22.209999,22.209999,22.209999,22.209999,20.253595,0
2018-10-19,21.830000,21.830000,21.830000,21.830000,19.907068,0
2018-10-22,21.459999,21.459999,21.459999,21.459999,19.569660,0
2018-10-23,21.379999,21.379999,21.379999,21.379999,19.496708,0
2018-10-24,20.020000,20.020000,20.020000,20.020000,18.256508,0
2018-10-25,20.580000,20.580000,20.580000,20.580000,18.767178,0
2018-10-26,20.510000,20.510000,20.510000,20.510000,18.703342,0
2018-10-29,20.090000,20.090000,20.090000,20.090000,18.320339,0
2018-10-30,20.270000,20.270000,20.270000,20.270000,18.484484,0
2018-10-31,20.480000,20.480000,20.480000,20.480000,18.675985,0
2018-11-01,21.570000,21.570000,21.570000,21.570000,19.669971,0
2018-11-02,21.580000,21.580000,21.580000,21.580000,19.679090,0
2018-11-05,21.459999,21.459999,21.459999,21.459999,19.569660,0
2018-11-06,21.410000,21.410000,21.410000,21.410000,19.524065,0
2018-11-07,21.950001,21.950001,21.950001,21.950001,20.016500,0
2018-11-08,21.760000,21.760000,21.760000,21.760000,19.843235,0
2018-11-09,21.160000,21.160000,21.160000,21.160000,19.296087,0
2018-11-12,20.379999,20.379999,20.379999,20.379999,18.584793,0
2018-11-13,20.309999,20.309999,20.309999,20.309999,18.520960,0
2018-11-14,19.770000,19.770000,19.770000,19.770000,18.028528,0
2018-11-15,20.270000,20.270000,20.270000,20.270000,18.484484,0
2018-11-16,20.610001,20.610001,20.610001,20.610001,18.794535,0
2018-11-19,20.070000,20.070000,20.070000,20.070000,18.302101,0
2018-11-20,19.950001,19.950001,19.950001,19.950001,18.192673,0
2018-11-21,20.230000,20.230000,20.230000,20.230000,18.448006,0
2018-11-23,20.389999,20.389999,20.389999,20.389999,18.593914,0
2018-11-26,20.709999,20.709999,20.709999,20.709999,18.885725,0
2018-11-27,20.360001,20.360001,20.360001,20.360001,18.566557,0
2018-11-28,21.040001,21.040001,21.040001,21.040001,19.186659,0
2018-11-29,20.980000,20.980000,20.980000,20.980000,19.131941,0
2018-11-30,21.270000,21.270000,21.270000,21.270000,19.396399,0
2018-12-03,21.719999,21.719999,21.719999,21.719999,19.806759,0
2018-12-04,20.850000,20.850000,20.850000,20.850000,19.013393,0
2018-12-06,20.950001,20.950001,20.950001,20.950001,19.104586,0
2018-12-07,20.299999,20.299999,20.299999,20.299999,18.511841,0
2018-12-10,20.480000,20.480000,20.480000,20.480000,18.675985,0
2018-12-11,20.450001,20.450001,20.450001,20.450001,18.648630,0
2018-12-12,20.690001,20.690001,20.690001,20.690001,18.867489,0
2018-12-13,20.270000,20.270000,20.270000,20.270000,18.484484,0
2018-12-14,18.860001,18.860001,18.860001,18.860001,18.188417,0
2018-12-17,18.440001,18.440001,18.440001,18.440001,17.783373,0
2018-12-18,18.100000,18.100000,18.100000,18.100000,17.455479,0
2018-12-19,17.600000,17.600000,17.600000,17.600000,16.973284,0
2018-12-20,17.070000,17.070000,17.070000,17.070000,16.462156,0
2018-12-21,16.450001,16.450001,16.450001,16.450001,15.864235,0
2018-12-24,16.340000,16.340000,16.340000,16.340000,15.758151,0
2018-12-26,17.389999,17.389999,17.389999,17.389999,16.770761,0
2018-12-27,17.309999,17.309999,17.309999,17.309999,16.693609,0
2018-12-28,17.350000,17.350000,17.350000,17.350000,16.732185,0
2018-12-31,17.740000,17.740000,17.740000,17.740000,17.108297,0
2019-01-02,17.840000,17.840000,17.840000,17.840000,17.204737,0
2019-01-03,17.670000,17.670000,17.670000,17.670000,17.040791,0
2019-01-04,18.610001,18.610001,18.610001,18.610001,17.947319,0
2019-01-07,19.510000,19.510000,19.510000,19.510000,18.815271,0
2019-01-08,19.700001,19.700001,19.700001,19.700001,18.998507,0
2019-01-09,19.790001,19.790001,19.790001,19.790001,19.085300,0
2019-01-10,20.030001,20.030001,20.030001,20.030001,19.316755,0
2019-01-11,20.010000,20.010000,20.010000,20.010000,19.297466,0
2019-01-14,19.600000,19.600000,19.600000,19.600000,18.902065,0
2019-01-15,19.930000,19.930000,19.930000,19.930000,19.220316,0
2019-01-16,19.870001,19.870001,19.870001,19.870001,19.162453,0
