Date,Adj Close
2008-05-15,29.021784000000004
2008-05-16,29.295158
2008-05-19,29.317321999999997
2008-05-20,29.10306
2008-05-21,28.718863
2008-05-22,28.970066
2008-05-23,28.637587
2008-05-27,28.511986
2008-05-28,28.652365000000003
2008-05-29,28.526766
2008-05-30,28.770578000000004
2008-06-02,28.571089
2008-06-03,28.430708000000003
2008-06-04,28.282942
2008-06-05,28.741024
2008-06-06,28.12779
2008-06-09,28.068676
2008-06-10,27.566263
2008-06-11,27.307669
2008-06-12,27.219009000000003
2008-06-13,27.403715000000002
2008-06-16,27.566263
2008-06-17,27.780527000000003
2008-06-18,27.566263
2008-06-19,27.440659000000004
2008-06-20,26.923465999999998
2008-06-23,26.953024
2008-06-24,26.723978000000002
2008-06-25,26.997353000000004
2008-06-26,26.421055
2008-06-27,26.531883
2008-06-30,26.635323
2008-07-01,26.369339
2008-07-02,25.896476999999997
2008-07-03,25.874311
2008-07-07,25.70438
2008-07-08,25.756094
2008-07-09,25.571384
2008-07-10,25.763482999999997
2008-07-11,25.401453
2008-07-14,25.512276
2008-07-15,25.120691
2008-07-16,25.47534
2008-07-17,25.682211
2008-07-18,25.696987
2008-07-21,25.933418
2008-07-22,25.844757
2008-07-23,25.837367999999998
2008-07-24,25.349731
2008-07-25,25.467951
2008-07-28,25.172413
2008-07-29,25.394064
2008-07-30,25.748707
2008-07-31,25.512276
2008-08-01,25.246294
2008-08-04,24.862097
2008-08-05,25.327566
2008-08-06,25.401453
2008-08-07,25.076363
2008-08-08,25.046808
2008-08-11,24.935979999999997
2008-08-12,24.788211999999998
2008-08-13,24.581336999999998
2008-08-14,24.485285
2008-08-15,24.315348
2008-08-18,24.160194
2008-08-19,23.975482999999997
2008-08-20,24.160194
2008-08-21,24.256242999999998
2008-08-22,24.337515
2008-08-25,24.034589999999998
2008-08-26,24.086309
2008-08-27,24.271017
2008-08-28,24.470507
2008-08-29,24.448341
2008-09-02,24.086309
2008-09-03,23.857267
2008-09-04,22.941101
2008-09-05,22.837666
2008-09-08,23.111036
2008-09-09,22.313084
2008-09-10,22.519958
2008-09-11,22.527351
2008-09-12,22.933714000000002
2008-09-15,21.965828
2008-09-16,22.010158999999998
2008-09-17,21.197432
2008-09-18,21.973213
2008-09-19,23.214472
2008-09-22,22.896772
2008-09-23,22.468243
2008-09-24,22.483019
2008-09-25,22.815495000000002
2008-09-26,22.446075
2008-09-29,20.458588
2008-09-30,21.093989999999998
2008-10-01,21.020108999999998
2008-10-02,19.963562
2008-10-03,19.874899
2008-10-06,18.611477
2008-10-07,17.894796
2008-10-08,17.61404
2008-10-09,16.542713
2008-10-10,15.988584
2008-10-13,18.197723
2008-10-14,17.990845
2008-10-15,16.136349
2008-10-16,16.845638
2008-10-17,16.52055
2008-10-20,17.429327
2008-10-21,16.5501
2008-10-22,15.345784
2008-10-23,15.441835999999999
2008-10-24,14.584778
2008-10-27,13.772048999999999
2008-10-28,15.057639000000002
2008-10-29,15.434446
2008-10-30,16.114185
2008-10-31,16.239788
2008-11-03,16.284121
2008-11-04,17.274168
2008-11-05,16.424498
2008-11-06,15.449225
2008-11-07,16.14374
2008-11-10,15.966416
2008-11-11,15.382729000000001
2008-11-12,14.592167000000002
2008-11-13,15.560051000000001
2008-11-14,14.806429000000001
2008-11-17,14.518281
2008-11-18,14.466560999999999
2008-11-19,13.602114000000002
2008-11-20,12.818942
2008-11-21,13.602114000000002
2008-11-24,14.407454000000001
2008-11-25,14.614329999999999
2008-11-26,14.791654000000001
2008-11-28,14.968975
2008-12-01,13.823766
2008-12-02,14.333571
2008-12-03,14.466560999999999
2008-12-04,14.045422
2008-12-05,14.299945000000001
2008-12-08,14.902365
2008-12-09,14.819532999999998
2008-12-10,15.158391
2008-12-11,15.10568
2008-12-12,15.196043
2008-12-15,15.233695
2008-12-16,16.039431
2008-12-17,16.01684
2008-12-18,15.655389000000001
2008-12-19,15.534904000000001
2008-12-22,15.376769
2008-12-23,15.301467
2008-12-24,15.369241
2008-12-26,15.497254000000002
2008-12-29,15.693039
2008-12-30,15.964129999999999
2008-12-31,16.182507
2009-01-02,16.453595999999997
2009-01-05,16.272869
2009-01-06,16.461126
2009-01-07,16.205099
2009-01-08,16.325582999999998
2009-01-09,15.911415
2009-01-12,15.549968
2009-01-13,15.36171
2009-01-14,14.849651999999999
2009-01-15,14.909895
2009-01-16,14.992725
2009-01-20,14.006264999999999
2009-01-21,14.571031
2009-01-22,14.277351000000001
2009-01-23,14.254762
2009-01-26,14.473137
2009-01-27,14.676454999999999
2009-01-28,15.143332000000001
2009-01-29,14.586093
2009-01-30,14.525851999999999
2009-02-02,14.315005
2009-02-03,14.638805
2009-02-04,14.608683
2009-02-05,14.789407999999998
2009-02-06,15.120743
2009-02-09,15.196043
2009-02-10,14.548445000000001
2009-02-11,14.676454999999999
2009-02-12,14.631275
2009-02-13,14.503260000000001
2009-02-17,13.787889000000002
2009-02-18,13.757766
2009-02-19,13.772829000000002
2009-02-20,13.599629
2009-02-23,13.215588
2009-02-24,13.637281
2009-02-25,13.388785
2009-02-26,13.396317000000002
2009-02-27,13.27583
2009-03-02,12.598106
2009-03-03,12.552927
2009-03-04,13.004742
2009-03-05,12.530334
2009-03-06,12.575517
2009-03-09,12.32702
2009-03-10,12.982152000000001
2009-03-11,13.117695000000001
2009-03-12,13.418904999999999
2009-03-13,13.494206
2009-03-16,13.569510000000001
2009-03-17,13.900839999999999
2009-03-18,14.156868
2009-03-19,14.232170000000002
2009-03-20,14.036385999999998
2009-03-23,14.879775
2009-03-24,14.548445000000001
2009-03-25,14.729168
2009-03-26,14.887301
2009-03-27,14.450551
2009-03-30,13.923430999999999
2009-03-31,14.277351000000001
2009-04-01,14.608683
2009-04-02,15.256286
2009-04-03,15.301467
2009-04-06,15.083089000000001
2009-04-07,14.751760999999998
2009-04-08,14.864714000000001
2009-04-09,15.286406
2009-04-13,15.414418
2009-04-14,15.241225
2009-04-15,15.414418
2009-04-16,15.549968
2009-04-17,15.519846
2009-04-20,14.849651999999999
2009-04-21,15.158391
2009-04-22,15.068031
2009-04-23,15.414418
2009-04-24,15.700572
2009-04-27,15.42195
2009-04-28,15.331591
2009-04-29,15.745752
2009-04-30,15.798465
2009-05-01,16.031902
2009-05-04,16.634323000000002
2009-05-05,16.498775
2009-05-06,16.830109
2009-05-07,16.58161
2009-05-08,17.206623
2009-05-11,16.852695
2009-05-12,16.950594
2009-05-13,16.483713
2009-05-14,16.649379999999997
2009-05-15,16.536428
2009-05-18,17.15391
2009-05-19,17.244274
2009-05-20,17.387348
2009-05-21,17.206623
2009-05-22,17.327103
2009-05-26,17.575605
2009-05-27,17.387348
2009-05-28,17.590664
2009-05-29,17.884342
2009-06-01,18.306038
2009-06-02,18.37381
2009-06-03,17.884342
2009-06-04,17.997295
2009-06-05,17.869282000000002
2009-06-08,17.756329
2009-06-09,17.937056
2009-06-10,18.027420000000003
2009-06-11,18.290976999999998
2009-06-12,18.147902
2009-06-15,17.51536
2009-06-16,17.357229
2009-06-17,17.342167
2009-06-18,17.349697
2009-06-19,17.560543
2009-06-22,16.980713
2009-06-23,17.1765
2009-06-24,17.259332999999998
2009-06-25,17.530422
2009-06-26,17.537954
2009-06-29,17.718676000000002
2009-06-30,17.553013
2009-07-01,17.793979999999998
