Date,Open,High,Low,Close,Adj Close,Volume
2018-08-06,17.940001,17.940001,17.940001,17.940001,17.049355,0
2018-08-07,18.010000,18.010000,18.010000,18.010000,17.115879,0
2018-08-08,18.129999,18.129999,18.129999,18.129999,17.229921,0
2018-08-09,18.040001,18.040001,18.040001,18.040001,17.144390,0
2018-08-10,17.879999,17.879999,17.879999,17.879999,16.992332,0
2018-08-13,17.670000,17.670000,17.670000,17.670000,16.792759,0
2018-08-14,17.740000,17.740000,17.740000,17.740000,16.859283,0
2018-08-15,17.600000,17.600000,17.600000,17.600000,16.726234,0
2018-08-16,17.490000,17.490000,17.490000,17.490000,16.621695,0
2018-08-17,17.590000,17.590000,17.590000,17.590000,16.716730,0
2018-08-20,17.570000,17.570000,17.570000,17.570000,16.697723,0
2018-08-21,17.480000,17.480000,17.480000,17.480000,16.612192,0
2018-08-22,17.600000,17.600000,17.600000,17.600000,16.726234,0
2018-08-23,17.559999,17.559999,17.559999,17.559999,16.688219,0
2018-08-24,17.660000,17.660000,17.660000,17.660000,16.783255,0
2018-08-27,17.889999,17.889999,17.889999,17.889999,17.001837,0
2018-08-28,17.840000,17.840000,17.840000,17.840000,16.954319,0
2018-08-29,17.840000,17.840000,17.840000,17.840000,16.954319,0
2018-08-30,17.900000,17.900000,17.900000,17.900000,17.011341,0
2018-08-31,17.950001,17.950001,17.950001,17.950001,17.058859,0
2018-09-04,17.680000,17.680000,17.680000,17.680000,16.802263,0
2018-09-05,17.600000,17.600000,17.600000,17.600000,16.726234,0
2018-09-06,17.520000,17.520000,17.520000,17.520000,16.650206,0
2018-09-07,17.440001,17.440001,17.440001,17.440001,16.574179,0
2018-09-10,17.400000,17.400000,17.400000,17.400000,16.536163,0
2018-09-11,17.340000,17.340000,17.340000,17.340000,16.479143,0
2018-09-12,17.290001,17.290001,17.290001,17.290001,16.431625,0
2018-09-13,17.420000,17.420000,17.420000,17.420000,16.555170,0
2018-09-14,17.520000,17.520000,17.520000,17.520000,16.650206,0
2018-09-17,17.520000,17.520000,17.520000,17.520000,16.650206,0
2018-09-18,17.940001,17.940001,17.940001,17.940001,17.049355,0
2018-09-19,18.020000,18.020000,18.020000,18.020000,17.125383,0
2018-09-20,18.070000,18.070000,18.070000,18.070000,17.172901,0
2018-09-21,18.129999,18.129999,18.129999,18.129999,17.229921,0
2018-09-24,18.100000,18.100000,18.100000,18.100000,17.201412,0
2018-09-25,18.330000,18.330000,18.330000,18.330000,17.419992,0
2018-09-26,18.480000,18.480000,18.480000,18.480000,17.562546,0
2018-09-27,18.299999,18.299999,18.299999,18.299999,17.391481,0
2018-09-28,18.280001,18.280001,18.280001,18.280001,17.372477,0
2018-10-01,18.299999,18.299999,18.299999,18.299999,17.391481,0
2018-10-02,18.350000,18.350000,18.350000,18.350000,17.439001,0
2018-10-03,18.110001,18.110001,18.110001,18.110001,17.210915,0
2018-10-04,18.080000,18.080000,18.080000,18.080000,17.182404,0
2018-10-05,18.139999,18.139999,18.139999,18.139999,17.239426,0
2018-10-08,18.150000,18.150000,18.150000,18.150000,17.248928,0
