Date,Open,High,Low,Close,Adj Close,Volume
2018-11-20,16.730000,16.730000,16.730000,16.730000,15.429205,0
2018-11-21,16.840000,16.840000,16.840000,16.840000,15.530653,0
2018-11-23,16.770000,16.770000,16.770000,16.770000,15.466095,0
2018-11-26,16.930000,16.930000,16.930000,16.930000,15.613655,0
2018-11-27,16.910000,16.910000,16.910000,16.910000,15.595210,0
2018-11-28,17.160000,17.160000,17.160000,17.160000,15.825772,0
2018-11-29,17.150000,17.150000,17.150000,17.150000,15.816549,0
2018-11-30,17.190001,17.190001,17.190001,17.190001,15.853440,0
2018-12-03,17.360001,17.360001,17.360001,17.360001,16.010223,0
2018-12-04,17.020000,17.020000,17.020000,17.020000,15.696657,0
2018-12-06,16.930000,16.930000,16.930000,16.930000,15.613655,0
2018-12-07,16.730000,16.730000,16.730000,16.730000,15.429205,0
2018-12-10,16.670000,16.670000,16.670000,16.670000,15.373871,0
2018-12-11,16.670000,16.670000,16.670000,16.670000,15.373871,0
2018-12-12,16.799999,16.799999,16.799999,16.799999,15.493762,0
2018-12-13,16.780001,16.780001,16.780001,16.780001,15.475318,0
2018-12-14,16.600000,16.600000,16.600000,16.600000,15.309314,0
2018-12-17,16.410000,16.410000,16.410000,16.410000,15.134087,0
2018-12-18,16.410000,16.410000,16.410000,16.410000,15.134087,0
2018-12-19,16.290001,16.290001,16.290001,16.290001,15.023417,0
2018-12-20,16.180000,16.180000,16.180000,16.180000,14.921969,0
2018-12-21,15.960000,15.960000,15.960000,15.960000,14.719075,0
2018-12-24,15.810000,15.810000,15.810000,15.810000,14.580738,0
2018-12-26,16.209999,16.209999,16.209999,16.209999,14.949636,0
2018-12-27,16.230000,16.230000,16.230000,16.230000,14.968081,0
2018-12-28,15.560000,15.560000,15.560000,15.560000,15.021177,0
2018-12-31,15.640000,15.640000,15.640000,15.640000,15.098407,0
2019-01-02,15.650000,15.650000,15.650000,15.650000,15.108060,0
2019-01-03,15.490000,15.490000,15.490000,15.490000,14.953601,0
2019-01-04,15.830000,15.830000,15.830000,15.830000,15.281827,0
2019-01-07,15.930000,15.930000,15.930000,15.930000,15.378365,0
2019-01-08,16.010000,16.010000,16.010000,16.010000,15.455594,0
2019-01-09,16.129999,16.129999,16.129999,16.129999,15.571438,0
2019-01-10,16.160000,16.160000,16.160000,16.160000,15.600399,0
2019-01-11,16.160000,16.160000,16.160000,16.160000,15.600399,0
2019-01-14,16.100000,16.100000,16.100000,16.100000,15.542478,0
2019-01-15,16.190001,16.190001,16.190001,16.190001,15.629361,0
2019-01-16,16.240000,16.240000,16.240000,16.240000,15.677629,0
2019-01-17,16.299999,16.299999,16.299999,16.299999,15.735551,0
2019-01-18,16.430000,16.430000,16.430000,16.430000,15.861050,0
2019-01-22,16.270000,16.270000,16.270000,16.270000,15.706591,0
2019-01-23,16.290001,16.290001,16.290001,16.290001,15.725899,0
2019-01-24,16.330000,16.330000,16.330000,16.330000,15.764512,0
2019-01-25,16.459999,16.459999,16.459999,16.459999,15.890010,0
2019-01-28,16.370001,16.370001,16.370001,16.370001,15.803128,0
2019-01-29,16.360001,16.360001,16.360001,16.360001,15.793474,0
2019-01-30,16.520000,16.520000,16.520000,16.520000,15.947933,0
2019-01-31,16.620001,16.620001,16.620001,16.620001,16.044472,0
2019-02-01,16.620001,16.620001,16.620001,16.620001,16.044472,0
2019-02-04,16.670000,16.670000,16.670000,16.670000,16.092739,0
2019-02-05,16.750000,16.750000,16.750000,16.750000,16.169968,0
2019-02-06,16.709999,16.709999,16.709999,16.709999,16.131353,0
2019-02-07,16.600000,16.600000,16.600000,16.600000,16.025164,0
2019-02-08,16.580000,16.580000,16.580000,16.580000,16.005856,0
2019-02-11,16.590000,16.590000,16.590000,16.590000,16.015509,0
2019-02-12,16.730000,16.730000,16.730000,16.730000,16.150661,0
2019-02-13,16.740000,16.740000,16.740000,16.740000,16.160315,0
2019-02-14,16.740000,16.740000,16.740000,16.740000,16.160315,0
2019-02-15,16.860001,16.860001,16.860001,16.860001,16.276159,0
2019-02-19,16.900000,16.900000,16.900000,16.900000,16.314774,0
2019-02-20,16.940001,16.940001,16.940001,16.940001,16.353390,0
2019-02-21,16.870001,16.870001,16.870001,16.870001,16.285814,0
2019-02-22,16.969999,16.969999,16.969999,16.969999,16.382349,0
2019-02-25,17.010000,17.010000,17.010000,17.010000,16.420965,0
2019-02-26,17.010000,17.010000,17.010000,17.010000,16.420965,0
2019-02-27,17.000000,17.000000,17.000000,17.000000,16.411312,0
2019-02-28,16.950001,16.950001,16.950001,16.950001,16.363043,0
2019-03-01,17.000000,17.000000,17.000000,17.000000,16.411312,0
2019-03-04,16.980000,16.980000,16.980000,16.980000,16.392004,0
2019-03-05,16.990000,16.990000,16.990000,16.990000,16.401657,0
2019-03-06,16.910000,16.910000,16.910000,16.910000,16.324429,0
2019-03-07,16.799999,16.799999,16.799999,16.799999,16.218237,0
2019-03-08,16.770000,16.770000,16.770000,16.770000,16.189276,0
2019-03-11,16.930000,16.930000,16.930000,16.930000,16.343735,0
2019-03-12,16.980000,16.980000,16.980000,16.980000,16.392004,0
2019-03-13,17.059999,17.059999,17.059999,17.059999,16.469233,0
2019-03-14,17.040001,17.040001,17.040001,17.040001,16.449926,0
2019-03-15,17.129999,17.129999,17.129999,17.129999,16.536808,0
2019-03-18,17.200001,17.200001,17.200001,17.200001,16.604385,0
2019-03-19,17.190001,17.190001,17.190001,17.190001,16.594732,0
2019-03-20,17.180000,17.180000,17.180000,17.180000,16.585079,0
2019-03-21,17.260000,17.260000,17.260000,17.260000,16.662308,0
2019-03-22,17.030001,17.030001,17.030001,17.030001,16.440273,0
2019-03-25,17.020000,17.020000,17.020000,17.020000,16.430618,0
2019-03-26,17.100000,17.100000,17.100000,17.100000,16.507849,0
2019-03-27,17.059999,17.059999,17.059999,17.059999,16.469233,0
2019-03-28,17.090000,17.090000,17.090000,17.090000,16.498196,0
2019-03-29,17.170000,17.170000,17.170000,17.170000,16.575424,0
2019-04-01,17.290001,17.290001,17.290001,17.290001,16.691269,0
2019-04-02,17.290001,17.290001,17.290001,17.290001,16.691269,0
2019-04-03,17.350000,17.350000,17.350000,17.350000,16.749191,0
2019-04-04,17.360001,17.360001,17.360001,17.360001,16.758846,0
2019-04-05,17.430000,17.430000,17.430000,17.430000,16.826422,0
2019-04-08,17.430000,17.430000,17.430000,17.430000,16.826422,0
2019-04-09,17.379999,17.379999,17.379999,17.379999,16.778152,0
2019-04-10,17.450001,17.450001,17.450001,17.450001,16.845730,0
2019-04-11,17.400000,17.400000,17.400000,17.400000,16.797459,0
2019-04-12,17.450001,17.450001,17.450001,17.450001,16.845730,0
2019-04-15,17.450001,17.450001,17.450001,17.450001,16.845730,0
2019-04-16,17.450001,17.450001,17.450001,17.450001,16.845730,0
2019-04-17,17.430000,17.430000,17.430000,17.430000,16.826422,0
2019-04-18,17.450001,17.450001,17.450001,17.450001,16.845730,0
2019-04-22,17.440001,17.440001,17.440001,17.440001,16.836075,0
2019-04-23,17.530001,17.530001,17.530001,17.530001,16.922958,0
2019-04-24,17.500000,17.500000,17.500000,17.500000,16.893997,0
2019-04-25,17.480000,17.480000,17.480000,17.480000,16.874689,0
2019-04-26,17.540001,17.540001,17.540001,17.540001,16.932613,0
2019-04-29,17.580000,17.580000,17.580000,17.580000,16.971226,0
2019-04-30,17.580000,17.580000,17.580000,17.580000,16.971226,0
2019-05-01,17.500000,17.500000,17.500000,17.500000,16.893997,0
2019-05-02,17.469999,17.469999,17.469999,17.469999,16.865036,0
2019-05-03,17.600000,17.600000,17.600000,17.600000,16.990534,0
2019-05-06,17.530001,17.530001,17.530001,17.530001,16.922958,0
2019-05-07,17.330000,17.330000,17.330000,17.330000,16.729883,0
2019-05-08,17.309999,17.309999,17.309999,17.309999,16.710575,0
2019-05-09,17.240000,17.240000,17.240000,17.240000,16.643000,0
2019-05-10,16.700001,16.700001,16.700001,16.700001,16.700001,0
2019-05-13,16.420000,16.420000,16.420000,16.420000,16.420000,0
2019-05-14,16.530001,16.530001,16.530001,16.530001,16.530001,0
2019-05-15,16.610001,16.610001,16.610001,16.610001,16.610001,0
2019-05-16,16.690001,16.690001,16.690001,16.690001,16.690001,0
2019-05-17,16.600000,16.600000,16.600000,16.600000,16.600000,0
2019-05-20,16.530001,16.530001,16.530001,16.530001,16.530001,0
2019-05-21,16.620001,16.620001,16.620001,16.620001,16.620001,0
2019-05-22,16.590000,16.590000,16.590000,16.590000,16.590000,0
2019-05-23,16.440001,16.440001,16.440001,16.440001,16.440001,0
2019-05-24,16.510000,16.510000,16.510000,16.510000,16.510000,0
2019-05-28,16.459999,16.459999,16.459999,16.459999,16.459999,0
2019-05-29,16.389999,16.389999,16.389999,16.389999,16.389999,0
2019-05-30,16.420000,16.420000,16.420000,16.420000,16.420000,0
2019-05-31,16.340000,16.340000,16.340000,16.340000,16.340000,0
2019-06-03,16.370001,16.370001,16.370001,16.370001,16.370001,0
2019-06-04,16.540001,16.540001,16.540001,16.540001,16.540001,0
2019-06-05,16.549999,16.549999,16.549999,16.549999,16.549999,0
2019-06-06,16.590000,16.590000,16.590000,16.590000,16.590000,0
2019-06-07,16.719999,16.719999,16.719999,16.719999,16.719999,0
2019-06-10,16.760000,16.760000,16.760000,16.760000,16.760000,0
2019-06-11,16.790001,16.790001,16.790001,16.790001,16.790001,0
2019-06-12,16.740000,16.740000,16.740000,16.740000,16.740000,0
2019-06-13,16.790001,16.790001,16.790001,16.790001,16.790001,0
2019-06-14,16.740000,16.740000,16.740000,16.740000,16.740000,0
2019-06-17,16.750000,16.750000,16.750000,16.750000,16.750000,0
2019-06-18,16.900000,16.900000,16.900000,16.900000,16.900000,0
2019-06-19,16.969999,16.969999,16.969999,16.969999,16.969999,0
2019-06-20,17.110001,17.110001,17.110001,17.110001,17.110001,0
2019-06-21,17.070000,17.070000,17.070000,17.070000,17.070000,0
2019-06-24,17.049999,17.049999,17.049999,17.049999,17.049999,0
2019-06-25,16.969999,16.969999,16.969999,16.969999,16.969999,0
2019-06-26,16.959999,16.959999,16.959999,16.959999,16.959999,0
2019-06-27,17.049999,17.049999,17.049999,17.049999,17.049999,0
2019-06-28,17.110001,17.110001,17.110001,17.110001,17.110001,0
2019-07-01,17.190001,17.190001,17.190001,17.190001,17.190001,0
2019-07-02,17.209999,17.209999,17.209999,17.209999,17.209999,0
2019-07-03,17.290001,17.290001,17.290001,17.290001,17.290001,0
2019-07-05,17.240000,17.240000,17.240000,17.240000,17.240000,0
2019-07-08,17.160000,17.160000,17.160000,17.160000,17.160000,0
2019-07-09,17.150000,17.150000,17.150000,17.150000,17.150000,0
2019-07-10,17.209999,17.209999,17.209999,17.209999,17.209999,0
2019-07-11,17.209999,17.209999,17.209999,17.209999,17.209999,0
2019-07-12,17.270000,17.270000,17.270000,17.270000,17.270000,0
2019-07-15,17.280001,17.280001,17.280001,17.280001,17.280001,0
2019-07-16,17.240000,17.240000,17.240000,17.240000,17.240000,0
2019-07-17,17.200001,17.200001,17.200001,17.200001,17.200001,0
2019-07-18,17.219999,17.219999,17.219999,17.219999,17.219999,0
2019-07-19,17.180000,17.180000,17.180000,17.180000,17.180000,0
2019-07-22,17.190001,17.190001,17.190001,17.190001,17.190001,0
2019-07-23,17.250000,17.250000,17.250000,17.250000,17.250000,0
2019-07-24,17.309999,17.309999,17.309999,17.309999,17.309999,0
2019-07-25,17.219999,17.219999,17.219999,17.219999,17.219999,0
2019-07-26,17.290001,17.290001,17.290001,17.290001,17.290001,0
2019-07-29,17.260000,17.260000,17.260000,17.260000,17.260000,0
2019-07-30,17.230000,17.230000,17.230000,17.230000,17.230000,0
2019-07-31,17.129999,17.129999,17.129999,17.129999,17.129999,0
2019-08-01,17.049999,17.049999,17.049999,17.049999,17.049999,0
2019-08-02,16.950001,16.950001,16.950001,16.950001,16.950001,0
