Date,Open,High,Low,Close,Adj Close,Volume
2018-08-06,11.230000,11.230000,11.230000,11.230000,10.237118,0
2018-08-07,11.267000,11.267000,11.267000,11.267000,10.270847,0
2018-08-08,11.297000,11.297000,11.297000,11.297000,10.298194,0
2018-08-09,11.262000,11.262000,11.262000,11.262000,10.266289,0
2018-08-10,11.150000,11.150000,11.150000,11.150000,10.164190,0
2018-08-13,11.050000,11.050000,11.050000,11.050000,10.073032,0
2018-08-14,11.160000,11.160000,11.160000,11.160000,10.173306,0
2018-08-15,11.090000,11.090000,11.090000,11.090000,10.109496,0
2018-08-16,11.220000,11.220000,11.220000,11.220000,10.228003,0
2018-08-17,11.250000,11.250000,11.250000,11.250000,10.255350,0
2018-08-20,11.320000,11.320000,11.320000,11.320000,10.319160,0
2018-08-21,11.330000,11.330000,11.330000,11.330000,10.328277,0
2018-08-22,11.300000,11.300000,11.300000,11.300000,10.300929,0
2018-08-23,11.250000,11.250000,11.250000,11.250000,10.255350,0
2018-08-24,11.280000,11.280000,11.280000,11.280000,10.282697,0
2018-08-27,11.400000,11.400000,11.400000,11.400000,10.392087,0
2018-08-28,11.380000,11.380000,11.380000,11.380000,10.373857,0
2018-08-29,11.380000,11.380000,11.380000,11.380000,10.373857,0
2018-08-30,11.300000,11.300000,11.300000,11.300000,10.300929,0
2018-08-31,11.300000,11.300000,11.300000,11.300000,10.300929,0
2018-09-04,11.360000,11.360000,11.360000,11.360000,10.355624,0
2018-09-05,11.340000,11.340000,11.340000,11.340000,10.337393,0
2018-09-06,11.250000,11.250000,11.250000,11.250000,10.255350,0
2018-09-07,11.220000,11.220000,11.220000,11.220000,10.228003,0
2018-09-10,11.190000,11.190000,11.190000,11.190000,10.200654,0
2018-09-11,11.190000,11.190000,11.190000,11.190000,10.200654,0
2018-09-12,11.100000,11.100000,11.100000,11.100000,10.118612,0
2018-09-13,11.080000,11.080000,11.080000,11.080000,10.100380,0
2018-09-14,11.170000,11.170000,11.170000,11.170000,10.182423,0
2018-09-17,11.120000,11.120000,11.120000,11.120000,10.136844,0
2018-09-18,11.160000,11.160000,11.160000,11.160000,10.173306,0
2018-09-19,11.310000,11.310000,11.310000,11.310000,10.310045,0
2018-09-20,11.410000,11.410000,11.410000,11.410000,10.401203,0
2018-09-21,11.380000,11.380000,11.380000,11.380000,10.373857,0
2018-09-24,11.270000,11.270000,11.270000,11.270000,10.273582,0
2018-09-25,11.220000,11.220000,11.220000,11.220000,10.228003,0
2018-09-26,11.070000,11.070000,11.070000,11.070000,10.091264,0
2018-09-27,11.010000,11.010000,11.010000,11.010000,10.036570,0
2018-09-28,10.930000,10.930000,10.930000,10.930000,9.963642,0
2018-10-01,10.930000,10.930000,10.930000,10.930000,9.963642,0
2018-10-02,10.910000,10.910000,10.910000,10.910000,9.945410,0
2018-10-03,11.010000,11.010000,11.010000,11.010000,10.036570,0
2018-10-04,11.070000,11.070000,11.070000,11.070000,10.091264,0
2018-10-05,11.020000,11.020000,11.020000,11.020000,10.045685,0
2018-10-08,11.070000,11.070000,11.070000,11.070000,10.091264,0
2018-10-09,11.030000,11.030000,11.030000,11.030000,10.054800,0
2018-10-10,10.770000,10.770000,10.770000,10.770000,9.817788,0
2018-10-11,10.460000,10.460000,10.460000,10.460000,9.535196,0
2018-10-12,10.440000,10.440000,10.440000,10.440000,9.516964,0
2018-10-15,10.410000,10.410000,10.410000,10.410000,9.489616,0
2018-10-16,10.540000,10.540000,10.540000,10.540000,9.608123,0
2018-10-17,10.600000,10.600000,10.600000,10.600000,9.662819,0
2018-10-18,10.440000,10.440000,10.440000,10.440000,9.516964,0
2018-10-19,10.450000,10.450000,10.450000,10.450000,9.526080,0
2018-10-22,10.240000,10.240000,10.240000,10.240000,9.334647,0
2018-10-23,10.190000,10.190000,10.190000,10.190000,9.289067,0
2018-10-24,9.890000,9.890000,9.890000,9.890000,9.015593,0
2018-10-25,10.040000,10.040000,10.040000,10.040000,9.152329,0
2018-10-26,9.960000,9.960000,9.960000,9.960000,9.079403,0
2018-10-29,10.030000,10.030000,10.030000,10.030000,9.143214,0
2018-10-30,10.180000,10.180000,10.180000,10.180000,9.279952,0
2018-10-31,10.320000,10.320000,10.320000,10.320000,9.407574,0
2018-11-01,10.400000,10.400000,10.400000,10.400000,9.480501,0
2018-11-02,10.370000,10.370000,10.370000,10.370000,9.453154,0
2018-11-05,10.460000,10.460000,10.460000,10.460000,9.535196,0
2018-11-06,10.540000,10.540000,10.540000,10.540000,9.608123,0
2018-11-07,10.670000,10.670000,10.670000,10.670000,9.726629,0
2018-11-08,10.700000,10.700000,10.700000,10.700000,9.753977,0
2018-11-09,10.600000,10.600000,10.600000,10.600000,9.662819,0
2018-11-12,10.420000,10.420000,10.420000,10.420000,9.498733,0
2018-11-13,10.490000,10.490000,10.490000,10.490000,9.562544,0
2018-11-14,10.370000,10.370000,10.370000,10.370000,9.453154,0
2018-11-15,10.480000,10.480000,10.480000,10.480000,9.553428,0
2018-11-16,10.470000,10.470000,10.470000,10.470000,9.544312,0
2018-11-19,10.450000,10.450000,10.450000,10.450000,9.526080,0
2018-11-20,10.280000,10.280000,10.280000,10.280000,9.371110,0
2018-11-21,10.310000,10.310000,10.310000,10.310000,9.398458,0
2018-11-23,10.260000,10.260000,10.260000,10.260000,9.352880,0
2018-11-26,10.450000,10.450000,10.450000,10.450000,9.526080,0
2018-11-27,10.410000,10.410000,10.410000,10.410000,9.489616,0
2018-11-28,10.570000,10.570000,10.570000,10.570000,9.635470,0
2018-11-29,10.490000,10.490000,10.490000,10.490000,9.562544,0
2018-11-30,10.550000,10.550000,10.550000,10.550000,9.617239,0
2018-12-03,10.560000,10.560000,10.560000,10.560000,9.626355,0
2018-12-04,10.120000,10.120000,10.120000,10.120000,9.225257,0
2018-12-06,10.020000,10.020000,10.020000,10.020000,9.134099,0
2018-12-07,9.860000,9.860000,9.860000,9.860000,8.988244,0
2018-12-10,9.720000,9.720000,9.720000,9.720000,8.860622,0
2018-12-11,9.630000,9.630000,9.630000,9.630000,8.778580,0
2018-12-12,9.690000,9.690000,9.690000,9.690000,8.833274,0
2018-12-13,9.580000,9.580000,9.580000,9.580000,8.733000,0
2018-12-14,8.640000,8.640000,8.640000,8.640000,8.640000,0
2018-12-17,8.560000,8.560000,8.560000,8.560000,8.560000,0
2018-12-18,8.520000,8.520000,8.520000,8.520000,8.520000,0
2018-12-19,8.410000,8.410000,8.410000,8.410000,8.410000,0
